,close,returns,vol,vol_lag_1,vol_lag_2,vol_lag_3,vol_lag_5,vol_lag_10,vol_lag_20,return_lag_1,return_lag_2,return_lag_3,return_lag_5,vol_roll_mean_5,vol_roll_std_5,vol_roll_mean_10,vol_roll_std_10,vol_roll_mean_20,vol_roll_std_20,vol_roll_mean_60,vol_roll_std_60,rsi_14,volume_zscore,day_of_week,month,quarter,week_of_month,target
2022-12-12,2955.274658203125,-0.0019131748593833,0.1716549280267081,0.1731456019545782,0.2009192468006027,0.1977240675710505,0.1922511752638444,0.1877775939366506,0.1678109554515388,-0.0172510891019148,-0.0088889099482371,-0.0014032310322814,-0.0038526952525397,0.19267251401058488,0.011393272610214531,0.18943385093060378,0.009331818974044802,0.18166131666676172,0.01191407758844648,0.19887101887774283,0.031800749819026614,51.15204537169854,-0.14823932210027177,0,12,4,2,0.1792712810910339
2022-12-13,2996.324462890625,0.013890351806576,0.1792712810910339,0.1716549280267081,0.1731456019545782,0.2009192468006027,0.1993224784628487,0.1867483340306457,0.1676292651830648,-0.0019131748593833,-0.0172510891019148,-0.0088889099482371,-0.0118360972396492,0.18855326456315763,0.014798200543327464,0.18782158433960952,0.010909213664846065,0.18185351529552019,0.011708108194644736,0.19789240459017318,0.03171828585999446,46.21312038418581,-0.4312101467377277,1,12,4,2,0.1811898312109984
2022-12-14,3026.2236328125,0.0099786155645609,0.1811898312109984,0.1792712810910339,0.1716549280267081,0.1731456019545782,0.1977240675710505,0.1753094773782712,0.1676667998229457,0.013890351806576,-0.0019131748593833,-0.0172510891019148,-0.0014032310322814,0.18454302508879467,0.013835787863661063,0.18707387904564832,0.011242101782625072,0.18243561609091863,0.011243894174541998,0.1970622161561617,0.03153945492449483,52.86537259649958,-0.7210746808297522,2,12,4,2,0.192230954690522
2022-12-15,2972.044921875,-0.017903075750931,0.192230954690522,0.1811898312109984,0.1792712810910339,0.1716549280267081,0.2009192468006027,0.1907086020825664,0.1668431562777228,0.0099786155645609,0.013890351806576,-0.0019131748593833,-0.0088889099482371,0.18123617781678425,0.011710507430230754,0.18766191442892105,0.010699048185222259,0.18311176766032128,0.010702602721009554,0.19595713515282975,0.030897512817791784,48.03552650830179,-0.3110655693334542,3,12,4,3,0.2037822895601788
2022-12-16,2913.73046875,-0.0196209864446499,0.2037822895601788,0.192230954690522,0.1811898312109984,0.1792712810910339,0.1731456019545782,0.1904319318249792,0.1633257205537079,-0.017903075750931,0.0099786155645609,0.013890351806576,-0.0172510891019148,0.17949851939476813,0.008168668297486735,0.1878141496897166,0.010757884737016169,0.18438115758096124,0.010163487889273473,0.19499057000390482,0.030067033801942526,40.109858002688014,1.94939272913098,4,12,4,3,0.1983025494943574
2022-12-19,2879.37939453125,-0.0117893794869388,0.1983025494943574,0.2037822895601788,0.192230954690522,0.1811898312109984,0.1716549280267081,0.1922511752638444,0.1771082390756212,-0.0196209864446499,-0.017903075750931,0.0099786155645609,-0.0019131748593833,0.18562585691588823,0.012535242069595855,0.18914918546323656,0.01188787551613214,0.18640398603128477,0.009770710878383704,0.19418901134171693,0.029151962716666525,34.07634056202497,0.7379739346458939,0,12,4,3,0.2011961524604324
2022-12-20,2917.057373046875,0.0130854511868725,0.2011961524604324,0.1983025494943574,0.2037822895601788,0.192230954690522,0.1792712810910339,0.1993224784628487,0.176178801137586,-0.0117893794869388,-0.0196209864446499,-0.017903075750931,0.013890351806576,0.1909553812094181,0.010630401094259547,0.18975432288628788,0.012212898818411682,0.18746370155222158,0.009858402752087816,0.1933830862480266,0.028333763954512432,31.321659706043945,-0.29472546385935355,1,12,4,3,0.2034308978697935
2022-12-21,2939.178466796875,0.0075833591599518,0.2034308978697935,0.2011961524604324,0.1983025494943574,0.2037822895601788,0.1811898312109984,0.1977240675710505,0.1759589704480019,0.0130854511868725,-0.0117893794869388,-0.0196209864446499,0.0099786155645609,0.1953403554832978,0.009003289857401998,0.18994169028604627,0.012389103076585875,0.18871456911836393,0.009937996803451149,0.1926185913943828,0.027466302011595115,36.84489582882373,-0.49477973617360527,2,12,4,3,0.1857116153510118
2022-12-22,2931.220458984375,-0.0027075619607314,0.1857116153510118,0.2034308978697935,0.2011961524604324,0.1983025494943574,0.192230954690522,0.2009192468006027,0.1886147325472853,0.0075833591599518,0.0130854511868725,-0.0117893794869388,-0.017903075750931,0.19978856881505683,0.0047571904189384045,0.19051237331592055,0.012907988091814532,0.1900881654894535,0.00998061680276767,0.1919078090073593,0.026597492210830416,29.202687626166508,-0.6103505734501777,3,12,4,4,0.1869018163338588
2022-12-23,2903.02880859375,-0.0096177175293027,0.1869018163338588,0.1857116153510118,0.2034308978697935,0.2011961524604324,0.2037822895601788,0.1731456019545782,0.1877511835317225,-0.0027075619607314,0.0075833591599518,0.0130854511868725,-0.0196209864446499,0.19848470094715479,0.007467700000953075,0.18899161017096147,0.012432763459177067,0.1899430096296398,0.010024189967317595,0.19088531310899898,0.025601879121570293,30.91975093025873,-0.6617686988639193,4,12,4,4,0.1897726794570844
2022-12-26,2925.105224609375,0.0076046148595814,0.1897726794570844,0.1869018163338588,0.1857116153510118,0.2034308978697935,0.1983025494943574,0.1716549280267081,0.1877775939366506,-0.0096177175293027,-0.0027075619607314,0.0075833591599518,-0.0117893794869388,0.19510860630189078,0.00824886156993976,0.19036723160888952,0.011182875716268963,0.18990054126974662,0.010035757095987212,0.1901252082688855,0.025015473988588003,29.773699557739818,-1.4648358317605243,0,12,4,4,0.1901036623485164
2022-12-27,2931.04052734375,0.0020290903330384,0.1901036623485164,0.1897726794570844,0.1869018163338588,0.1857116153510118,0.2011961524604324,0.1792712810910339,0.1867483340306457,0.0076046148595814,-0.0096177175293027,-0.0027075619607314,0.0130854511868725,0.19340263229443616,0.00830502821196262,0.19217900675192714,0.009085325645664114,0.1900002955457683,0.010023452536442089,0.18975027932834143,0.02484597662881773,35.97963428856521,-1.3650593914216447,1,12,4,4,0.1901567789214693
2022-12-28,2928.88232421875,-0.0007363266064955,0.1901567789214693,0.1901036623485164,0.1897726794570844,0.1869018163338588,0.2034308978697935,0.1811898312109984,0.1753094773782712,0.0020290903330384,0.0076046148595814,-0.0096177175293027,0.0075833591599518,0.191184134272053,0.007096293982701043,0.1932622448776754,0.00795020546956697,0.19016806196166186,0.00999419550973641,0.18959235017306406,0.024812533486712574,37.231170713860806,-1.1306124030339941,2,12,4,4,0.1631404522746133
2022-12-29,2939.35791015625,0.003576649649212,0.1631404522746133,0.1901567789214693,0.1901036623485164,0.1897726794570844,0.1857116153510118,0.192230954690522,0.1907086020825664,-0.0007363266064955,0.0020290903330384,0.0076046148595814,-0.0027075619607314,0.18852931048238813,0.002077338849480816,0.1941589396487225,0.0068695142559681115,0.19091042703882177,0.009363971849536558,0.189425759554333,0.024773957735261032,39.53646732654005,-0.9348492851612222,3,12,4,5,0.1607680688578472
2022-12-30,2928.5224609375,-0.0036863320323499,0.1607680688578472,0.1631404522746133,0.1901567789214693,0.1901036623485164,0.1869018163338588,0.2037822895601788,0.1904319318249792,0.003576649649212,-0.0007363266064955,0.0020290903330384,-0.0096177175293027,0.18401507786710844,0.011747601686079143,0.19124988940713158,0.012011641274263357,0.1895320195484241,0.011236983178395898,0.18880375680625233,0.02496001072276372,47.00299842552147,-0.5910067020100481,4,12,4,5,0.1613554987123629
2023-01-02,2932.7939453125,0.0014585800286581,0.1613554987123629,0.1607680688578472,0.1631404522746133,0.1901567789214693,0.1897726794570844,0.1983025494943574,0.1922511752638444,-0.0036863320323499,0.003576649649212,-0.0007363266064955,0.0076046148595814,0.1787883283719061,0.015390908022046125,0.18694846733689846,0.014474397884441412,0.18804882640006754,0.012940519405091267,0.18745822297311746,0.024236683793883974,46.33755204876089,-1.5607388559089654,0,1,1,1,0.1688989087225207
2023-01-03,2977.665771484375,0.0153000268715073,0.1688989087225207,0.1613554987123629,0.1607680688578472,0.1631404522746133,0.1901036623485164,0.2011961524604324,0.1993224784628487,0.0014585800286581,-0.0036863320323499,0.003576649649212,0.0020290903330384,0.17310489222296183,0.0155664747763654,0.183253762258699,0.01589951135616551,0.18650404257249345,0.014195682576772124,0.1861426486479954,0.023449877833707552,40.32857878747559,-0.22903412853704555,1,1,1,1,0.1690471877350914
2023-01-04,2980.633056640625,0.0009965138413674,0.1690471877350914,0.1688989087225207,0.1613554987123629,0.1607680688578472,0.1901567789214693,0.2034308978697935,0.1977240675710505,0.0153000268715073,0.0014585800286581,-0.0036863320323499,-0.0007363266064955,0.16886394149776268,0.012329480362220998,0.1800240378849078,0.015110597498557851,0.184982864085477,0.014378674691877749,0.1849246246953209,0.02237371060490336,42.930194499362656,-0.267646382910038,2,1,1,1,0.1664231244481914
2023-01-05,2977.440673828125,-0.001071041873265,0.1664231244481914,0.1690471877350914,0.1688989087225207,0.1613554987123629,0.1631404522746133,0.1857116153510118,0.2009192468006027,0.0009965138413674,0.0153000268715073,0.0014585800286581,0.003576649649212,0.1646420232604871,0.004049383583629077,0.17658566687143762,0.012950150593150926,0.18354902009367907,0.014470785041500983,0.18367079265442193,0.02106062372546201,51.46953524804178,1.0231735240789996,3,1,1,1,0.1882718827277896
2023-01-06,2887.922119140625,-0.0300656048244296,0.1882718827277896,0.1664231244481914,0.1690471877350914,0.1688989087225207,0.1607680688578472,0.1869018163338588,0.1731456019545782,-0.001071041873265,0.0009965138413674,0.0153000268715073,-0.0036863320323499,0.1652985576952027,0.004010998888208734,0.17465681778115555,0.012876107711525312,0.18182421397605852,0.014346723773395024,0.18233320215726884,0.01948036715457978,63.43622405634876,2.3527970428352774,4,1,1,1,0.2253470011730627
2023-01-09,2985.3984375,0.0337530980192712,0.2253470011730627,0.1882718827277896,0.1664231244481914,0.1690471877350914,0.1613554987123629,0.1897726794570844,0.1716549280267081,-0.0300656048244296,-0.001071041873265,0.0009965138413674,0.0014585800286581,0.1707993204691912,0.010250717374821276,0.17479382442054864,0.013027277552812853,0.18258052801471908,0.014263599392164606,0.1812926856011575,0.017313408487860425,51.46153788319894,2.8007734351563673,0,1,1,2,0.222662577594791
2023-01-10,2955.2294921875,-0.0101055004697342,0.222662577594791,0.2253470011730627,0.1882718827277896,0.1664231244481914,0.1688989087225207,0.1901036623485164,0.1792712810910339,0.0337530980192712,-0.0300656048244296,-0.001071041873265,0.0153000268715073,0.18359762096133117,0.024937873055631162,0.17835125659214648,0.020363622219133685,0.18526513167203681,0.016906889969150986,0.18136953561947466,0.01750067601743567,59.70617096453178,3.8491636342699187,1,1,1,2,0.2247120424385289
2023-01-11,2993.266845703125,0.0128712012438225,0.2247120424385289,0.222662577594791,0.2253470011730627,0.1882718827277896,0.1690471877350914,0.1901567789214693,0.1811898312109984,-0.0101055004697342,0.0337530980192712,-0.0300656048244296,0.0009965138413674,0.1943503547357852,0.028370329251387078,0.18160714811677395,0.02461133393081772,0.1874346964972247,0.018777811831345036,0.18141368052928772,0.01760284973424983,52.22870601826899,1.3629581552020145,2,1,1,2,0.2150882825537333
2023-01-12,2998.347412109375,0.0016973316006032,0.2150882825537333,0.2247120424385289,0.222662577594791,0.2253470011730627,0.1664231244481914,0.1631404522746133,0.192230954690522,0.0128712012438225,-0.0101055004697342,0.0337530980192712,-0.001071041873265,0.2054833256764727,0.02683919213292118,0.1850626744684799,0.0281207494064193,0.1896108070586012,0.020462303158905924,0.18202018625654287,0.018451363131375544,57.951061342890966,0.6676486444116468,3,1,1,2,0.2048800861483407
2023-01-13,3034.496826171875,0.0120564461331278,0.2048800861483407,0.2150882825537333,0.2247120424385289,0.222662577594791,0.1882718827277896,0.1607680688578472,0.2037822895601788,0.0016973316006032,0.0128712012438225,-0.0101055004697342,-0.0300656048244296,0.2152163572975811,0.015606611510223625,0.19025745749639192,0.028417687239754998,0.19075367345176175,0.021239889078053256,0.1824359090713653,0.018912749512257257,62.98386233198382,0.016801660353936224,4,1,1,2,0.200020596172416
2023-01-16,3066.225830078125,0.0104561005411487,0.200020596172416,0.2048800861483407,0.2150882825537333,0.2247120424385289,0.2253470011730627,0.1613554987123629,0.1983025494943574,0.0120564461331278,0.0016973316006032,0.0128712012438225,0.0337530980192712,0.21853799798169132,0.008659281127509695,0.19466865922544127,0.026703505287972062,0.19080856328116985,0.02127671733809447,0.18263635988866395,0.01908795309540077,64.35063005078328,0.19909982374175852,0,1,1,3,0.2001635033959766
2023-01-17,3107.01220703125,0.0133018176786039,0.2001635033959766,0.200020596172416,0.2048800861483407,0.2150882825537333,0.222662577594791,0.1688989087225207,0.2011961524604324,0.0104561005411487,0.0120564461331278,0.0016973316006032,-0.0101055004697342,0.21347271698156195,0.010818720879055724,0.19853516897144657,0.02400711084828705,0.19089446561507278,0.021312004832247138,0.18283681455580506,0.019207939308117195,66.61029100759242,0.026840757728207754,1,1,1,3,0.199508701647108
2023-01-18,3117.68115234375,0.0034338279355181,0.199508701647108,0.2001635033959766,0.200020596172416,0.2048800861483407,0.2247120424385289,0.1690471877350914,0.2034308978697935,0.0133018176786039,0.0104561005411487,0.0120564461331278,0.0128712012438225,0.20897290214179912,0.01071936152542514,0.20166162843879215,0.021637591786785117,0.19084283316184997,0.021286969625304675,0.1829942864979065,0.01931207076929022,69.98941379144074,0.9182966182371196,2,1,1,3,0.2005381936985997
2023-01-19,3102.138916015625,-0.0049851910983395,0.2005381936985997,0.199508701647108,0.2001635033959766,0.200020596172416,0.2150882825537333,0.1664231244481914,0.1857116153510118,0.0034338279355181,0.0133018176786039,0.0104561005411487,0.0016973316006032,0.20393223398351493,0.006603554390722441,0.2047077798299938,0.0184445456356732,0.19064672335071572,0.021182707896941974,0.18319877868223605,0.019422425623999047,70.00243180005783,-0.16791303255112652,3,1,1,3,0.1963716037025906
2023-01-20,3092.941650390625,-0.0029648142375303,0.1963716037025906,0.2005381936985997,0.199508701647108,0.2001635033959766,0.2048800861483407,0.1882718827277896,0.1869018163338588,-0.0049851910983395,0.0034338279355181,0.0133018176786039,0.0120564461331278,0.20102221621248823,0.0021879668062503217,0.20811928675503463,0.012897451036566157,0.19138805226809513,0.021260204591895263,0.18341621355640167,0.01954394978947896,69.27098830570048,-0.24829933899350817,4,1,1,3,0.2005730755867831
2023-01-23,3140.580810546875,0.0154025408627522,0.2005730755867831,0.1963716037025906,0.2005381936985997,0.199508701647108,0.200020596172416,0.2253470011730627,0.1897726794570844,-0.0029648142375303,-0.0049851910983395,0.0034338279355181,0.0104561005411487,0.19932051972333817,0.0016893028554957233,0.20892925885251476,0.011712416259198347,0.1918615416365317,0.02126048387192319,0.1835686659766441,0.01960972490018755,67.58371339591254,-0.8214591972840617,0,1,1,4,0.2006868250318917
2023-01-24,3160.261962890625,0.0062667237466571,0.2006868250318917,0.2005730755867831,0.1963716037025906,0.2005381936985997,0.2001635033959766,0.222662577594791,0.1901036623485164,0.0154025408627522,-0.0029648142375303,-0.0049851910983395,0.0133018176786039,0.19943101560621163,0.0017630030492161095,0.2064518662938868,0.01040050772601322,0.19240156144301662,0.021341644939353893,0.18379895872344867,0.019728560218947425,67.77951377972266,-0.44931839743872837,1,1,1,4,0.2010838297095628
2023-01-25,3154.23779296875,-0.0019062248612975,0.2010838297095628,0.2006868250318917,0.2005730755867831,0.1963716037025906,0.199508701647108,0.2247120424385289,0.1901567789214693,0.0062667237466571,0.0154025408627522,-0.0029648142375303,0.0034338279355181,0.19953567993339463,0.0018315611408529458,0.20425429103759685,0.008791980047687532,0.1929307195771854,0.021412754993106114,0.18414832578312937,0.01984047696292865,68.91357481370736,-1.1503287486816767,2,1,1,4,0.2037469222073271
2023-01-27,3137.0400390625,-0.0054522693072114,0.2037469222073271,0.2010838297095628,0.2006868250318917,0.2005730755867831,0.2005381936985997,0.2150882825537333,0.1631404522746133,-0.0019062248612975,0.0062667237466571,0.0154025408627522,-0.0049851910983395,0.19985070554588558,0.001956929934209627,0.20189146976470024,0.005070538075809721,0.19347707211659007,0.02147755730453729,0.18433228130190146,0.019946971867277122,68.50505735036852,0.009794622989472881,4,1,1,4,0.2023147496740774
